"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140923021","09/23/2014","07:30:00","Murinda","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","PICKUP",5.76
"140923022","09/23/2014","09:30:00","JABABEKA 5","LUKOT","BalikPapan",307,"JAPALINDO","CONT '40",67.00
"140923031","09/23/2014","07:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140923032","09/23/2014","09:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140923039","09/23/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140923040","09/23/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140923061","09/23/2014","09:30:00","Murinda","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",2972,"TUPPERWARE","CDD",16.74
"140923062","09/23/2014","09:30:00","Murinda","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",2972,"TUPPERWARE","CDD",16.74
"140923063","09/23/2014","09:30:00","SURABAYA","DALKOT","VINIVICI PRIMA LESTARI",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"140923064","09/23/2014","09:30:00","MEDAN","DALKOT","TRIARGA BUMI PERMATA",133,"DIVISI ARMADA PINTUSONA","CDD",16.74
