"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140610060","06/10/2014","13:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140610061","06/10/2014","13:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140610062","06/10/2014","13:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140610015","06/10/2014","13:30:00","JABABEKA 5","LUKOT","BALIKPAPAN",307,"JAPALINDO","CONT '40",67.00
"140610055","06/10/2014","09:30:00","Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140610056","06/10/2014","09:30:00","Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140610057","06/10/2014","12:30:00","JBK5+Murinda","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140610035","06/10/2014","09:30:00","Murinda+JBK5","DALKOT","Pontianak - ALFA GEMA KHATULISTIWA JAYA, PT",4973,"MEDIA CARGO","FUSO",39.00
"140610071","06/10/2014","10:00:00","Murinda+JBK5","LUKOT","VIA UDARA",4231,"MINEX","CDD",17.74
"140610068","06/10/2014","09:00:00","Murinda","DALKOT","Pasar Minggu - ALIF ROSE, PT",2972,"TUPPERWARE","CDD",17.74
"140610069","06/10/2014","09:00:00","JBK5+Murinda","DALKOT","DINAMIKA + MERPATI",2972,"TUPPERWARE","CDD",17.74
"140610070","06/10/2014","09:00:00","Murinda","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",2972,"TUPPERWARE","CDD",17.74
