"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140528015","05/28/2014","12:30:00","JABABEKA 5","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","CDD",17.74
"140528074","05/28/2014","10:30:00","SURABAYA","DALKOT","SARANA",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140528077","05/28/2014","14:00:00","SURABAYA","DALKOT","BINA",2199,"NUGRAHA SENTOSA","CDD",17.74
"140528078","05/28/2014","14:30:00","SURABAYA","DALKOT","MARGO",2199,"NUGRAHA SENTOSA","CDD",17.74
"140528079","05/28/2014","14:30:00","MEDAN","DALKOT","BANDA CITRA PERKASA",1984,"MAKMUR JAYA, CV","CDD",17.74
"140528080","05/28/2014","14:30:00","MEDAN","DALKOT","MUTIARA + RIAU",133,"DIVISI ARMADA PINTUSONA","CDD",17.74
"140528030","05/28/2014","13:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140528031","05/28/2014","13:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140528037","05/28/2014","09:30:00","Murinda+JBK5","LUKOT","Pontianak - ALFA GEMA KHATULISTIWA JAYA, PT",4973,"MEDIA CARGO","CDD",17.74
"140528038","05/28/2014","13:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140528047","05/28/2014","09:30:00","Murinda+JBK5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140528048","05/28/2014","13:30:00","JABABEKA 5","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140528053","05/28/2014","12:30:00","JABABEKA 5","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140528054","05/28/2014","12:30:00","JABABEKA 5","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140528059","05/28/2014","12:30:00","JABABEKA 5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140528075","05/28/2014","11:00:00","MEDAN","DALKOT","RIAU CAHAYA UTAMI",133,"DIVISI ARMADA PINTUSONA","CDD",17.74
"140528076","05/28/2014","11:00:00","MEDAN","DALKOT","MUTIARA BUMI TAMBUSAI",133,"DIVISI ARMADA PINTUSONA","CDD",17.74
