"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140221019","02/21/2014","10:00:00","JBK5+Murinda","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",5000,"GEUNTHA CITRA UTAMA, PT","CDD",17.74
"140221020","02/21/2014","10:00:00","JBK5+Murinda","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140221022","02/21/2014","10:00:00","JABABEKA 5","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140221023","02/21/2014","10:00:00","JBK5+Murinda","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140221026","02/21/2014","10:00:00","JBK5+Murinda","LUKOT","Magelang,Sleman - INDOVIMA + DEWISRI",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140221027","02/21/2014","10:00:00","JBK5+Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140221028","02/21/2014","09:00:00","JBK5+Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140221033","02/21/2014","09:00:00","JABABEKA 5","LUKOT","Jambi - NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140221055","02/21/2014","14:00:00","JABABEKA 5","LUKOT","Surabaya",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140221035","02/21/2014","09:00:00","JBK5+Murinda","LUKOT","Pontianak - ALFA GEMA KHATULISTIWA JAYA, PT",4973,"MEDIA CARGO","FUSO",39.00
"140221037","02/21/2014","11:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140221042","02/21/2014","14:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140221054","02/21/2014","14:00:00","JABABEKA 5","LUKOT","Jambi - NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140221056","02/21/2014","16:00:00","JBK5+Murinda","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
