"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140925021","09/24/2014","19:30:00","JBK5+Murinda","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140925022","09/24/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140925023","09/24/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140925024","09/24/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140925027","09/25/2014","09:30:00","JABABEKA 5","LUKOT","Surabaya",7,"PT. PANCARAN DARAT TRANSPORT","WINGS BOX",45.00
"140925031","09/25/2014","07:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140924060","09/24/2014","15:00:00","SURABAYA","DALKOT","WIDYA MUTIARA BALI",2199,"NUGRAHA SENTOSA","CDD",16.74
"140925014","09/24/2014","18:30:00","JBK5+Murinda","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4445,"DEXTRAN","CDD",16.74
"140924034","09/24/2014","07:30:00","Murinda+JBK5","LUKOT","Surabaya",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"140924035","09/24/2014","12:30:00","Murinda+JBK5","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140925015","09/24/2014","18:30:00","JBK5+Murinda","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"140925016","09/24/2014","18:30:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",16.74
"140925001","09/24/2014","15:30:00","Murinda","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140925002","09/24/2014","15:30:00","Murinda","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140925003","09/24/2014","15:30:00","Murinda+JBK5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140924061","09/24/2014","16:00:00","MEDAN","DALKOT","MUTIARA BUMI TAMBUSAI + 
RIAU CAHAYA UTAMI + 
SALSABILA PESONA KARTIKA
+ JAKARTA",133,"DIVISI ARMADA PINTUSONA","CDD",16.74
"140924062","09/24/2014","16:00:00","MEDAN","DALKOT","BUMI PADANG",1952,"ABS RAYA, CV","CDD",16.74
"140924063","09/24/2014","16:00:00","SURABAYA","DALKOT","BINA SUKSES BERSAMA",2199,"NUGRAHA SENTOSA","CDD",16.74
"140925060","09/25/2014","09:00:00","MEDAN","DALKOT","ANDALAS NUSA PERKASA",4908,"MITRA SEJATI ABADI, CV","CDD",16.74
"140925017","09/24/2014","18:30:00","JBK5+Murinda","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",16.74
"140925018","09/24/2014","19:30:00","JBK5+Murinda","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4445,"DEXTRAN","CDD",16.74
"140925019","09/24/2014","18:30:00","JBK5+Murinda","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140925020","09/24/2014","18:30:00","JBK5+Murinda","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
