"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"131203037","12/04/2013","11:00:00","JBK5+Murinda","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131203038","12/04/2013","11:00:00","JABABEKA 5","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131203045","12/04/2013","09:00:00","JABABEKA 5","LUKOT","Sleman,Yogya - INDOVIMA + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131203047","12/04/2013","11:00:00","JBK5+Murinda","LUKOT","Semarang - KALYANA + INDRAKINARYA",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204023","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",19.74
"131204024","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - NURAMA SEJAHTERA, PT",4445,"DEXTRAN","CDD",19.74
"131204025","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",19.74
"131204026","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",19.74
"131204027","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",19.74
"131204028","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",4445,"DEXTRAN","CDD",19.74
"131204029","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204030","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204031","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204032","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204033","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",19.74
"131204034","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",19.74
"131204035","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Banten - WIDHITA HUSNUL BANTERA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204036","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204021","12/04/2013","14:00:00","JABABEKA 5","LUKOT","Medan",307,"JAPALINDO","CONT '40",67.00
"131204037","12/04/2013","17:00:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131204038","12/04/2013","17:00:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131204040","12/04/2013","19:00:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131204041","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4445,"DEXTRAN","CDD",19.74
"131204042","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4445,"DEXTRAN","CDD",19.74
"131204043","12/04/2013","20:00:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",19.74
