"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"131212026","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131212027","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Purwokerto,Cilacap - MULYO + PUTRI",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131212028","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Semarang, Kudus - INDRAKINARYA + TIARA",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131212029","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Klaten - KALYANA + BMK",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131212031","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Yogya,Sleman - SENTOSA + INDOVIMA",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131212034","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Lampung - ORCHID BINTANG TAPIS, PT",177,"BINTANG EXPRESS, CV","CDD",19.74
"131212035","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"131212036","12/12/2013","09:00:00","JBK5+Murinda","LUKOT","Jambi - NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","FUSO",39.00
"131212046","12/12/2013","10:00:00","Murinda","DALKOT","Bekasi - MAHARDIKA ARTHA FORTUNA, PT",2972,"TUPPERWARE","CDD",7.67
"131212047","12/12/2013","10:00:00","Murinda","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131212048","12/12/2013","12:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"131212049","12/12/2013","12:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
