"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150917027","09/17/2015","06:30:00","JABABEKA 5","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150917028","09/17/2015","06:30:00","JABABEKA 5","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150917031","09/17/2015","05:30:00","JABABEKA 5","DALKOT","CIMONE - PERSADA TIARA DINAMIKA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150917032","09/17/2015","05:30:00","JBK5+Murinda","DALKOT","CIMONE - PERSADA TIARA DINAMIKA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150917034","09/17/2015","05:30:00","JABABEKA 5","DALKOT","CIPUTAT - ANDIRA WANODYA CITRA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150918002","09/17/2015","18:00:00","Murinda+JBK5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918006","09/17/2015","20:00:00","JABABEKA 5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918007","09/17/2015","20:00:00","JABABEKA 5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918008","09/17/2015","20:00:00","JABABEKA 5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918009","09/17/2015","20:00:00","JABABEKA 5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918027","09/18/2015","06:30:00","JABABEKA 5","DALKOT","BEKASI - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918028","09/18/2015","06:30:00","JABABEKA 5","DALKOT","BEKASI - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918029","09/18/2015","05:30:00","JABABEKA 5","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918030","09/18/2015","05:30:00","JABABEKA 5","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918031","09/18/2015","05:30:00","JBK5+Murinda","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918032","09/18/2015","05:30:00","JBK5+Murinda","DALKOT","CIBUBUR - SAGITA YORI KENCANA, PT",4445,"DEWI EXPRESS TRANSPORT, PT","CDD",16.74
"150918038","09/18/2015","06:30:00","JABABEKA 5","DALKOT","SERPONG - NURAMA SEJAHTERA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150918049","09/18/2015","06:30:00","JABABEKA 5","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150918050","09/18/2015","06:30:00","JABABEKA 5","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
