"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140820021","08/19/2014","18:30:00","JBK5+Murinda","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140820023","08/20/2014","07:30:00","Murinda","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140820024","08/20/2014","07:30:00","Murinda","DALKOT","Cibubur - SAGITA YORI KENCANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140820025","08/20/2014","07:30:00","Murinda","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",4445,"DEXTRAN","CDD",16.74
"140820026","08/20/2014","09:30:00","JABABEKA 5","LUKOT","NUSA + NUSA (AGM)",2881,"PT PPS CARGO","FUSO",39.00
"140820028","08/20/2014","09:30:00","JBK5+Murinda","LUKOT","Jambi - NAZILA JAMBI NUGRAHA, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"140820030","08/20/2014","09:30:00","Murinda","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",5000,"GEUNTHA CITRA UTAMA, PT","CDD",16.74
"140820041","08/20/2014","09:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140820042","08/20/2014","12:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140820043","08/20/2014","07:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140820044","08/20/2014","12:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140820051","08/20/2014","09:00:00","JBK5+Murinda","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",2972,"TUPPERWARE","CDD",4.62
"140820052","08/20/2014","09:00:00","JBK5+Murinda","DALKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2972,"TUPPERWARE","CDD",9.60
"140820053","08/20/2014","09:00:00","JBK5+Murinda","DALKOT","HO + NUSA SERPONG",2972,"TUPPERWARE","CDD",16.74
