"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140627058","06/27/2014","11:00:00","SURABAYA","LUKOT","JABABEKA V",4445,"DEXTRAN","WINGS BOX",45.00
"140627034","06/27/2014","12:30:00","JABABEKA 5","LUKOT","TIARA + KALYANA (SMG)",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140627035","06/27/2014","12:30:00","Murinda+JBK5","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140627036","06/27/2014","12:30:00","Murinda+JBK5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140627038","06/27/2014","09:30:00","JABABEKA 5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140627041","06/27/2014","09:30:00","Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140627043","06/27/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140627045","06/27/2014","09:30:00","JABABEKA 5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","HITUNGAN KARTON",
"140627001","06/27/2014","09:30:00","JABABEKA 5","LUKOT","GEMPITA - TANJUNG PINANG",3,"LANCAR ABADI","CDD",17.74
"140627007","06/27/2014","07:30:00","Murinda","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140627023","06/27/2014","09:30:00","Murinda+JBK5","LUKOT","Pontianak - ALFA GEMA KHATULISTIWA JAYA, PT",4973,"MEDIA CARGO","FUSO",39.00
"140627024","06/27/2014","09:30:00","JBK5+Murinda","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
"140627025","06/27/2014","09:30:00","JBK5+Murinda","LUKOT","ORCHID + NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140627026","06/27/2014","09:30:00","JABABEKA 5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140627029","06/27/2014","12:30:00","Murinda+JBK5","LUKOT","SUMEDANG - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",17.74
"140627030","06/27/2014","13:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
