"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140430030","04/30/2014","14:00:00","JABABEKA 5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140430036","04/30/2014","14:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140430037","04/30/2014","17:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140430038","04/30/2014","17:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140430039","04/30/2014","17:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140430084","04/30/2014","09:00:00","JABABEKA 5","LUKOT","MURINDA",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140430085","04/30/2014","11:00:00","JABABEKA 5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140430089","04/30/2014","16:00:00","Murinda","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430088","04/30/2014","15:00:00","SURABAYA","DALKOT","MARGO",2199,"NUGRAHA SENTOSA","CDD",17.74
"140430082","04/30/2014","13:00:00","JBK5+Murinda","DALKOT","ARLIA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430040","04/30/2014","15:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140430041","04/30/2014","15:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140430042","04/30/2014","17:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140430043","04/30/2014","09:00:00","Murinda+JBK5","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430044","04/30/2014","12:00:00","JABABEKA 5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430048","04/30/2014","12:00:00","JABABEKA 5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430051","04/30/2014","09:00:00","Murinda+JBK5","LUKOT","BUMI + KALYANA (KLATEN)",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430052","04/30/2014","16:00:00","JABABEKA 5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430053","04/30/2014","16:00:00","JABABEKA 5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430054","04/30/2014","12:00:00","JABABEKA 5","LUKOT","Sleman - INDOVIMA SENTOSA MANDIRI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430059","04/30/2014","14:00:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430060","04/30/2014","14:00:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430061","04/30/2014","14:00:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430062","04/30/2014","14:00:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430063","04/30/2014","14:00:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430064","04/30/2014","09:00:00","Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430065","04/30/2014","09:00:00","Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140430029","04/30/2014","14:00:00","JABABEKA 5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","FUSO",39.00
