"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140819018","08/19/2014","07:30:00","Murinda","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"140819022","08/19/2014","09:30:00","JBK5+Murinda","LUKOT","Lampung - ORCHID BINTANG TAPIS, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"140819030","08/19/2014","09:00:00","JBK5+Murinda","DALKOT","HO + ANDIRA",2972,"TUPPERWARE","CDD",16.74
"140819031","08/19/2014","09:00:00","JBK5+Murinda","DALKOT","PIJAR + ALFA",2972,"TUPPERWARE","CDD",4.62
"140819032","08/19/2014","09:00:00","JABABEKA 5","DALKOT","BOGOR",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140819034","08/19/2014","10:00:00","JABABEKA 5","DALKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140819035","08/19/2014","10:30:00","JBK5+Murinda","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",16.74
"140819036","08/19/2014","11:00:00","MEDAN","DALKOT","MULANI PANCA GEMPITA",324,"LAMLO JAYA","CDD",16.74
"140819023","08/19/2014","09:30:00","JBK5+Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","HITUNGAN KARTON",
"140819024","08/19/2014","09:30:00","JBK5+Murinda","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
