"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140520053","05/21/2014","08:00:00","JABABEKA 5","DALKOT","LANSIR MURINDA",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140521007","05/21/2014","07:30:00","Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",10,"KORIN LOGISTICS, PT","CDD",17.74
"140521011","05/21/2014","09:30:00","Murinda+JBK5","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","FUSO",39.00
"140521023","05/21/2014","08:30:00","JABABEKA 5","LUKOT","Surabaya",5,"BINTANG SAMUDRA RAYA, PT","WINGS BOX",45.00
"140521024","05/21/2014","08:30:00","JABABEKA 5","DALKOT","LANSIR MURINDA",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140521025","05/21/2014","08:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140521028","05/21/2014","10:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140521029","05/21/2014","10:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140521030","05/21/2014","10:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140521032","05/21/2014","08:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140521037","05/21/2014","10:00:00","SURABAYA","DALKOT","ALAMANDA",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140521038","05/21/2014","11:30:00","JABABEKA 5","DALKOT","LANSIR MURINDA",2972,"TUPPERWARE","CDD",17.74
"140521033","05/21/2014","08:00:00","JBK5+Murinda","DALKOT","MAHARDIKA + INDRAPURI",2972,"TUPPERWARE","CDD",17.74
"140521034","05/21/2014","08:00:00","JBK5+Murinda","DALKOT","MANDALARAYA + MANUNGGAL",2972,"TUPPERWARE","CDD",17.74
"140521035","05/21/2014","08:00:00","JBK5+Murinda","DALKOT","PERSADA",2972,"TUPPERWARE","CDD",17.74
"140521036","05/21/2014","08:00:00","JBK5+Murinda","DALKOT","HO + NUSA SERPONG",2972,"TUPPERWARE","CDD",17.74
