"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150709006","07/08/2015","21:00:00","JABABEKA 5","DALKOT","CIKARANG - INDRAPURI MITRA CIKARANG, PT",4445,"DEXTRAN","CDD",16.74
"150709017","07/09/2015","12:30:00","JABABEKA 5","LUKOT","PANGKAL PINANG - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"150709018","07/09/2015","05:30:00","JABABEKA 5","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150709019","07/09/2015","05:30:00","JBK5+Murinda","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150709020","07/09/2015","05:30:00","JBK5+Murinda","DALKOT","BEKASI - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEXTRAN","CDD",16.74
"150709021","07/09/2015","05:30:00","JBK5+Murinda","DALKOT","BINTARO - MULIA DINAMIKA SWAKARSA, PT",4445,"DEXTRAN","CDD",16.74
"150709022","07/09/2015","05:30:00","JBK5+Murinda","DALKOT","CIPUTAT - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",16.74
"150709023","07/09/2015","05:30:00","JBK5+Murinda","DALKOT","SRENGSENG - MERPATI PANCARAN KINASIH, PT",4445,"DEXTRAN","CDD",16.74
"150709024","07/09/2015","07:30:00","Murinda","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",4445,"DEXTRAN","CDD",16.74
"150709026","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","SUMEDANG - MANDALARAYA PILAR SAKTI, PT(AGM AI AGUS)",4445,"DEXTRAN","CDD",16.74
"150709028","07/09/2015","05:30:00","JABABEKA 5","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",4445,"DEXTRAN","CDD",16.74
"150709029","07/09/2015","05:30:00","JABABEKA 5","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709030","07/09/2015","05:30:00","JABABEKA 5","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709031","07/09/2015","07:30:00","Murinda","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709032","07/09/2015","07:30:00","Murinda","DALKOT","KARAWANG - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709034","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","CIANJUR - MANDALARAYA PILAR SAKTI, PT(AGM NENTY)  ",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709035","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","GARUT - FAJAR PUNCAK PRATAMA, PT (AGM TATI R)   ",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709044","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","SEMARANG - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709055","07/09/2015","09:30:00","JABABEKA 5","LUKOT","BENGKULU - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709060","07/09/2015","05:30:00","JBK5+Murinda","DALKOT","PASAR MINGGU - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709062","07/09/2015","09:00:00","JBK5+Murinda","DALKOT","SAGITA + MANDALA",2972,"TUPPERWARE","CDD",16.74
