"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140212046","02/12/2014","11:00:00","JABABEKA 5","LUKOT","Medan",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140212047","02/12/2014","10:00:00","JBK5+Murinda","LUKOT","Pontianak - ALFA GEMA KHATULISTIWA JAYA, PT",5,"MEDIA CARGO","CDD",17.74
"140212048","02/12/2014","13:00:00","JABABEKA 5","LUKOT","Medan",307,"JAPALINDO","CONT '40",67.00
"140212049","02/12/2014","13:00:00","JABABEKA 5","LUKOT","Medan",307,"JAPALINDO","CONT '40",67.00
"140212015","02/12/2014","09:00:00","JABABEKA 5","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212016","02/12/2014","09:00:00","JBK5+Murinda","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212017","02/12/2014","10:00:00","JABABEKA 5","LUKOT","Sleman - INDOVIMA SENTOSA MANDIRI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212018","02/12/2014","10:00:00","JABABEKA 5","LUKOT","Sleman - INDOVIMA SENTOSA MANDIRI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212019","02/12/2014","10:00:00","JABABEKA 5","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212020","02/12/2014","10:00:00","JABABEKA 5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212027","02/12/2014","08:00:00","JBK5+Murinda","LUKOT","Klaten,Solo - KALYANA + BMK",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212021","02/12/2014","10:00:00","JBK5+Murinda","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212028","02/12/2014","11:00:00","JBK5+Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140212030","02/12/2014","09:00:00","JBK5+Murinda","LUKOT","Jambi - NAZILA JAMBI NUGRAHA, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
"140212031","02/12/2014","09:00:00","JBK5+Murinda","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","FUSO",39.00
"140212032","02/12/2014","11:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140212033","02/12/2014","11:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140212034","02/12/2014","11:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
