"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140717023","07/17/2014","09:30:00","Murinda+JBK5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140717024","07/17/2014","09:30:00","Murinda+JBK5","LUKOT","CAHAYA + CAHAYA (AGM)",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140717025","07/17/2014","09:30:00","Murinda+JBK5","LUKOT","Lampung - ORCHID BINTANG TAPIS, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
"140717031","07/17/2014","12:30:00","JABABEKA 5","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717032","07/17/2014","09:30:00","Murinda","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717033","07/17/2014","12:30:00","Murinda+JBK5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717035","07/17/2014","09:30:00","Murinda+JBK5","LUKOT","DEWISRI + INDOVIMA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717036","07/17/2014","12:30:00","Murinda+JBK5","LUKOT","INDRAKINARYA + KALYANA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717037","07/17/2014","12:30:00","JBK5+Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717038","07/17/2014","12:30:00","Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717039","07/17/2014","12:30:00","Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717040","07/17/2014","12:30:00","Murinda+JBK5","LUKOT","BUMI + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717055","07/17/2014","11:00:00","Murinda","DALKOT","Pasar Minggu - ALIF ROSE, PT",4445,"DEXTRAN","CDD",17.74
"140717056","07/17/2014","14:00:00","SURABAYA","DALKOT","ADICITRA PRIMA KENCANA (MALANG)",2199,"NUGRAHA SENTOSA","CDD",17.74
"140718002","07/17/2014","15:30:00","Murinda+JBK5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140717057","07/17/2014","16:00:00","MEDAN","DALKOT","BUMI PADANG
BUNDO BUMI LESTARI",1952,"ABS RAYA, CV","CDD",17.74
"140718010","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","Cibubur - SAGITA YORI KENCANA, PT",4445,"DEXTRAN","CDD",17.74
"140718011","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","PICKUP",5.76
"140718012","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","Pasar Minggu - ALIF ROSE, PT",4445,"DEXTRAN","CDD",17.74
"140718001","07/17/2014","15:30:00","Murinda+JBK5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140718014","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","MAHARDIKA + HASTA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140718015","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","MULIA + NURAMA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140718016","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","MANDALARAYA + MANUNGGAL",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140718017","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","ARLIA + PIJAR",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140718018","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","DINAMIKA + MERPATI",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140718019","07/17/2014","18:30:00","JBK5+Murinda","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140718020","07/17/2014","18:30:00","JBK5+Murinda","LUKOT","BANTEN + WIDHITA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140718021","07/17/2014","18:30:00","JBK5+Murinda","LUKOT","Depok - PUTRA ANDITYA PERKASA, PT",4445,"DEXTRAN","CDD",17.74
"140718045","07/18/2014","08:00:00","JABABEKA 5","DALKOT","LIMAX + INDRAPURI",2972,"TUPPERWARE","CDD",17.74
"140718046","07/18/2014","08:00:00","JABABEKA 5","DALKOT","ANDIRA",2972,"TUPPERWARE","CDD",17.74
