"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"141028037","10/28/2014","09:00:00","JBK5+Murinda","DALKOT","PERSADA + HASTA",2972,"TUPPERWARE","CDD",16.74
"141028038","10/28/2014","10:00:00","SURABAYA","DALKOT","ALAMANDA DELTA SURYA",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"141028039","10/28/2014","10:00:00","MEDAN","DALKOT","MULANI PANCA GEMPITA",324,"LAMLO JAYA","CDD",16.74
"141028040","10/28/2014","11:00:00","Murinda","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"141028017","10/28/2014","09:30:00","Murinda+JBK5","LUKOT","Lampung - TAPIS EKA MODERN, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"141028018","10/28/2014","12:30:00","JABABEKA 5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"141028019","10/28/2014","12:30:00","JABABEKA 5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"141028020","10/28/2014","12:30:00","JABABEKA 5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"141028021","10/28/2014","09:30:00","Murinda+JBK5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","FUSO",39.00
"141028022","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028042","10/28/2014","11:30:00","SURABAYA","DALKOT","VINIVICI PRIMA LESTARI",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"141028023","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028001","10/27/2014","15:30:00","Murinda","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141028034","10/28/2014","09:30:00","MEDAN","DALKOT","KARTIKA SWARNA DWIPA(AGM)",4908,"MITRA SEJATI ABADI, CV","CDD",16.74
"141028035","10/28/2014","09:00:00","JBK5+Murinda","DALKOT","Bogor - MANUNGGAL RAYA TIMUR PERKASA, PT",2972,"TUPPERWARE","CDD",9.60
"141028043","10/28/2014","11:00:00","JABABEKA 5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"141028044","10/28/2014","11:00:00","JABABEKA 5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"141028045","10/28/2014","09:30:00","Murinda+JBK5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028024","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028025","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028026","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028027","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028028","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028029","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028030","10/28/2014","09:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141028031","10/28/2014","12:30:00","JABABEKA 5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141028033","10/28/2014","09:00:00","JBK5+Murinda","DALKOT","DINAMIKA + MERPATI",2972,"TUPPERWARE","CDD",16.74
"141028036","10/28/2014","09:00:00","JBK5+Murinda","DALKOT","NURAMA + ANDIRA",2972,"TUPPERWARE","CDD",16.74
