"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140602002","06/02/2014","09:30:00","JBK5+Murinda","DALKOT","Cibubur - SAGITA YORI KENCANA, PT",10,"KORIN LOGISTICS, PT","CDD",17.74
"140602003","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",17.74
"140602004","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",17.74
"140602005","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Bogor - MANUNGGAL RAYA TIMUR PERKASA, PT",4445,"DEXTRAN","CDD",17.74
"140602006","06/02/2014","09:00:00","JABABEKA 5","LUKOT","SUMEDANG - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","PICKUP",5.76
"140602007","06/02/2014","09:00:00","JBK5+Murinda","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140602008","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602009","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602010","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602011","06/02/2014","09:00:00","JBK5+Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602012","06/02/2014","09:00:00","JBK5+Murinda","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602013","06/02/2014","08:00:00","Murinda+JBK5","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","FUSO",39.00
"140602016","06/02/2014","08:00:00","Murinda+JBK5","LUKOT","Jambi - NAZILA JAMBI NUGRAHA, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140602017","06/02/2014","08:00:00","Murinda+JBK5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140602021","06/02/2014","08:00:00","Murinda+JBK5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602022","06/02/2014","08:00:00","Murinda+JBK5","LUKOT","DEWISRI + INDOVIMA + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602028","06/02/2014","08:00:00","Murinda+JBK5","LUKOT","INDRAKINARYA + KALYANA (SMG)",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140602035","06/02/2014","09:00:00","JABABEKA 5","DALKOT","H/O",2972,"TUPPERWARE","CDD",17.74
"140602036","06/02/2014","10:30:00","MEDAN","DALKOT","BAHANA + GEMPITA",133,"DIVISI ARMADA PINTUSONA","CDD",17.74
"140602038","06/02/2014","11:30:00","JABABEKA 5","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",2972,"TUPPERWARE","CDD",17.74
"140602001","06/02/2014","09:30:00","JABABEKA 5","DALKOT","Cibubur - SAGITA YORI KENCANA, PT",10,"KORIN LOGISTICS, PT","CDD",17.74
"140602030","06/02/2014","08:00:00","SURABAYA","DALKOT","MARGO",2199,"NUGRAHA SENTOSA","CDD",17.74
"140602031","06/02/2014","08:00:00","SURABAYA","DALKOT","MARGO",2199,"NUGRAHA SENTOSA","CDD",17.74
"140602032","06/02/2014","09:00:00","JBK5+Murinda","DALKOT","Bogor - MANUNGGAL RAYA TIMUR PERKASA, PT",2972,"TUPPERWARE","CDD",17.74
"140602033","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Cikarang - INDRAPURI MITRA CIKARANG, PT",2972,"TUPPERWARE","CDD",17.74
"140602034","06/02/2014","09:00:00","JABABEKA 5","DALKOT","Cikarang - INDRAPURI MITRA CIKARANG, PT",2972,"TUPPERWARE","CDD",17.74
