"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"141104023","11/04/2014","07:30:00","JABABEKA 5","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104001","11/03/2014","16:30:00","JABABEKA 5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"141104002","11/03/2014","16:30:00","JABABEKA 5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"141104003","11/03/2014","16:30:00","JABABEKA 5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"141104004","11/03/2014","16:30:00","JABABEKA 5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"141104005","11/03/2014","16:30:00","JABABEKA 5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"141104011","11/03/2014","18:30:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104009","11/03/2014","16:30:00","Murinda+JBK5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141104010","11/03/2014","16:30:00","Murinda+JBK5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104012","11/03/2014","18:30:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104014","11/03/2014","19:30:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104015","11/03/2014","19:30:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104016","11/03/2014","19:30:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104017","11/03/2014","19:30:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104018","11/03/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141104019","11/03/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141104021","11/04/2014","07:30:00","JABABEKA 5","DALKOT","Cikupa - HASTA HUSNUL K,PT (AGM SURATI)          ",5117,"KORIN LOGISTICS INDONESIA,PT","CDD",16.74
"141103039","11/03/2014","12:30:00","Murinda+JBK5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104013","11/03/2014","18:30:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104024","11/04/2014","07:30:00","JBK5+Murinda","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104025","11/04/2014","08:30:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104026","11/04/2014","08:30:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104027","11/04/2014","08:30:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104028","11/04/2014","07:30:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104029","11/04/2014","07:30:00","JBK5+Murinda","DALKOT","Pasar Minggu - ALIF ROSE, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"141104031","11/04/2014","08:30:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"141104047","11/04/2014","08:30:00","JABABEKA 5","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141104049","11/04/2014","08:30:00","JBK5+Murinda","DALKOT","Serpong - NURAMA SEJAHTERA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
