"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"131231013","12/30/2013","21:00:00","JABABEKA 5","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",19.74
"131231014","12/30/2013","21:00:00","JABABEKA 5","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",19.74
"131231018","12/30/2013","21:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131231019","12/30/2013","21:00:00","JABABEKA 5","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131231023","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Sumedang - MANDALARAYA PILAR SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230017","12/30/2013","15:00:00","JABABEKA 5","DALKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230035","12/30/2013","13:00:00","JABABEKA 5","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230043","12/30/2013","13:00:00","JABABEKA 5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230074","12/30/2013","15:00:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",19.74
"131230076","12/30/2013","17:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230077","12/30/2013","17:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230078","12/30/2013","17:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230081","12/30/2013","17:00:00","JABABEKA 5","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131230083","12/30/2013","17:00:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131230084","12/30/2013","17:00:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131231004","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",19.74
"131231005","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",19.74
"131231006","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",19.74
"131231007","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",19.74
"131231008","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4445,"DEXTRAN","CDD",19.74
"131231009","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4445,"DEXTRAN","CDD",19.74
"131231010","12/30/2013","20:00:00","JABABEKA 5","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",4445,"DEXTRAN","CDD",19.74
"131231011","12/30/2013","21:00:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",19.74
"131231012","12/30/2013","21:00:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",19.74
