"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140926065","09/26/2014","13:00:00","SURABAYA","DALKOT","ADICITRA PRIMA KENCANA + MARGO PANGESTU PERKASA",2199,"NUGRAHA SENTOSA","CDD",16.74
"140926067","09/26/2014","13:30:00","MEDAN","DALKOT","MUTIARA BUMI TAMBUSAI
RIAU CAHAYA UTAMI
SALSABILA PESONA KARTIKA
JAKARTA",133,"DIVISI ARMADA PINTUSONA","CDD",16.74
"140926068","09/26/2014","13:30:00","SURABAYA","DALKOT","JABABEKA V",2199,"NUGRAHA SENTOSA","CDD",16.74
"140926026","09/26/2014","07:30:00","Murinda","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926031","09/26/2014","07:30:00","Murinda","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926033","09/26/2014","07:30:00","Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"140926040","09/26/2014","09:30:00","JBK5+Murinda","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",16.74
"140926048","09/26/2014","12:30:00","Murinda+JBK5","LUKOT","Serang - WIDHITA HUSNUL BANTERA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926050","09/26/2014","12:30:00","JBK5+Murinda","LUKOT","TIARA + KALYANA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926051","09/26/2014","14:30:00","Murinda","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926053","09/26/2014","12:30:00","JBK5+Murinda","LUKOT","DEWISRI + INDOVIMA + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926054","09/26/2014","12:30:00","JABABEKA 5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140926060","09/26/2014","12:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
