"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150209012","02/09/2015","12:30:00","Murinda+JBK5","DALKOT","BOGOR - MANUNGGAL RAYA TIMUR PERKASA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150209020","02/09/2015","14:30:00","Murinda+JBK5","LUKOT","BANTEN + WIDHITA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150209021","02/09/2015","14:30:00","Murinda+JBK5","LUKOT","GARUT - FAJAR PUNCAK PRATAMA, PT (AGM TATI R)   ",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"150209024","02/09/2015","14:00:00","Murinda+JBK5","LUKOT","TIARA + KALYANA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150209028","02/09/2015","14:00:00","Murinda","LUKOT","SEMARANG - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150209031","02/09/2015","14:00:00","Murinda","LUKOT","SLEMAN - INDOVIMA SENTOSA MANDIRI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150209032","02/09/2015","14:00:00","Murinda+JBK5","LUKOT","SOLO - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150209034","02/09/2015","14:00:00","JBK5+Murinda","LUKOT","YOGYA - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150210001","02/09/2015","18:00:00","Murinda+JBK5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",16.74
"150210002","02/09/2015","18:00:00","Murinda","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",16.74
"150210003","02/09/2015","19:00:00","JBK5+Murinda","DALKOT","CIBUBUR - SAGITA YORI KENCANA, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"150210010","02/09/2015","21:00:00","JBK5+Murinda","DALKOT","CIMONE - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"150210011","02/09/2015","21:00:00","JBK5+Murinda","DALKOT","CIPUTAT - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",16.74
"150210012","02/09/2015","21:00:00","JABABEKA 5","DALKOT","CIKARANG - INDRAPURI MITRA CIKARANG, PT",4445,"DEXTRAN","CDD",16.74
"150210013","02/09/2015","21:00:00","JBK5+Murinda","DALKOT","CIKARANG - INDRAPURI MITRA CIKARANG, PT",4445,"DEXTRAN","CDD",16.74
"150210014","02/09/2015","21:00:00","JABABEKA 5","DALKOT","SRENGSENG - MERPATI PANCARAN KINASIH, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150210022","02/09/2015","21:00:00","JBK5+Murinda","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",16.74
"150210023","02/09/2015","21:00:00","JBK5+Murinda","DALKOT","SERPONG - NURAMA SEJAHTERA, PT",4445,"DEXTRAN","CDD",16.74
