"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140509025","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140509026","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","Palembang - CAHAYA PURI SELATAN, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140509027","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","Lampung - ORCHID BINTANG TAPIS, PT",177,"BINTANG EXPRESS, CV","KUBIKASI",
"140509028","05/09/2014","15:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140509029","05/09/2014","15:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140509031","05/09/2014","13:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140509032","05/09/2014","15:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140509033","05/09/2014","15:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140509035","05/09/2014","13:00:00","JABABEKA 5","LUKOT","Medan",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"140509042","05/09/2014","12:30:00","Murinda","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509043","05/09/2014","12:30:00","Murinda+JBK5","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509044","05/09/2014","13:00:00","Murinda+JBK5","LUKOT","Serang - WIDHITA HUSNUL BANTERA, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140509045","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509046","05/09/2014","09:00:00","JABABEKA 5","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509047","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","INDRAKINARYA + TIARA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509049","05/09/2014","09:00:00","JBK5+Murinda","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509050","05/09/2014","09:00:00","JBK5+Murinda","LUKOT","KALYANA (KLATEN) + BUMI",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509051","05/09/2014","09:00:00","Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509052","05/09/2014","09:00:00","JBK5+Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509054","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","INDOVIMA +DEWISRI",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509057","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509059","05/09/2014","14:00:00","Murinda+JBK5","LUKOT","Sumedang (AGM) - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","PICKUP",5.76
"140509068","05/09/2014","19:30:00","JABABEKA 5","LUKOT","BKMG - SOLO",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140509071","05/09/2014","14:00:00","JABABEKA 5","LUKOT","TUPPERWARE MALAYSIA",15,"KAZHA","CONT '40",67.00
"140509072","05/09/2014","14:00:00","JABABEKA 5","LUKOT","TUPPERWARE MALAYSIA",15,"KAZHA","CONT '40",67.00
"140509073","05/09/2014","14:00:00","JABABEKA 5","LUKOT","TUPPERWARE MALAYSIA",15,"KAZHA","CONT '40",67.00
"140509074","05/09/2014","14:00:00","SURABAYA","DALKOT","JB 5",2199,"NUGRAHA SENTOSA","CDD",17.74
"140509075","05/09/2014","14:00:00","SURABAYA","DALKOT","WIDYA",2199,"NUGRAHA SENTOSA","CDD",17.74
"140509076","05/09/2014","14:30:00","Murinda","DALKOT","Bogor - MANUNGGAL RAYA TIMUR PERKASA, PT",4445,"DEXTRAN","CDD",17.74
"140512036","05/09/2014","20:00:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140509024","05/09/2014","09:00:00","Murinda+JBK5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140509077","05/09/2014","17:00:00","SURABAYA","DALKOT","ELANG",2465,"SPG LOGISTIK","CDD",17.74
