"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140815032","08/15/2014","09:30:00","Murinda+JBK5","LUKOT","NUSA + NUSA (AGM)",2881,"PT PPS CARGO","FUSO",39.00
"140815038","08/15/2014","09:30:00","Murinda+JBK5","LUKOT","ORCHID + CAHAYA + CAHAYA (AGM)",177,"BINTANG EXPRESS, CV","CDD",16.74
"140815039","08/15/2014","09:30:00","Murinda+JBK5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",16.74
"140815062","08/15/2014","13:00:00","JABABEKA 5","LUKOT","VIA UDARA",11,"FIRST LOGISTIC","CDD",16.74
"140815072","08/15/2014","14:30:00","Murinda","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",4445,"DEXTRAN","PICKUP",5.76
"140815073","08/15/2014","14:30:00","Murinda","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140815077","08/15/2014","16:30:00","MEDAN","DALKOT","JAKARTA",133,"DIVISI ARMADA PINTUSONA","CDD",16.74
"140818003","08/18/2014","07:30:00","Murinda","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140818007","08/18/2014","09:30:00","Murinda+JBK5","LUKOT","GEMPITA - TANJUNG PINANG",5099,"LANCAR ABADI JAYA SENTOSA,PT","CDD",16.74
"140818030","08/18/2014","09:00:00","JABABEKA 5","DALKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2972,"TUPPERWARE","CDD",14.33
"140818008","08/18/2014","07:30:00","JBK5+Murinda","DALKOT","Bekasi - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEXTRAN","CDD",16.74
"140818012","08/18/2014","09:30:00","JABABEKA 5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140818014","08/18/2014","09:30:00","JBK5+Murinda","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",16.74
"140818017","08/18/2014","09:30:00","JABABEKA 5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140818018","08/18/2014","09:30:00","JBK5+Murinda","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140818020","08/18/2014","09:30:00","JBK5+Murinda","LUKOT","Sleman - INDOVIMA SENTOSA MANDIRI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140818021","08/18/2014","09:30:00","JBK5+Murinda","LUKOT","BUMI + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140818022","08/18/2014","08:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140818023","08/18/2014","08:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140815044","08/15/2014","12:30:00","Murinda","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140815046","08/15/2014","12:30:00","Murinda","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140815047","08/15/2014","09:30:00","JBK5+Murinda","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140815049","08/15/2014","12:30:00","Murinda","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140815050","08/15/2014","09:30:00","Murinda","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140815051","08/15/2014","12:30:00","Murinda+JBK5","LUKOT","DEWISRI + INDOVIMA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140815052","08/15/2014","12:30:00","Murinda+JBK5","LUKOT","BUMI + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
