"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150709033","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","BANTEN + WIDHITA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709036","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","SUKABUMI - WIDHITA HUSNUL BANTERA, PT (AGM TANTIA)",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"150709037","07/09/2015","12:30:00","Murinda+JBK5","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709047","07/09/2015","14:30:00","Murinda","LUKOT","YOGYA - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150709056","07/09/2015","09:30:00","Murinda+JBK5","LUKOT","MEDAN",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150709065","07/09/2015","15:00:00","Murinda","LUKOT","BANTEN - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150710002","07/10/2015","05:30:00","JABABEKA 5","DALKOT","PIJAR + ARLIA",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150710003","07/10/2015","05:30:00","JBK5+Murinda","DALKOT","MANUNGGAL + SAGITA",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150710004","07/09/2015","19:00:00","Murinda+JBK5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",16.74
"150710005","07/10/2015","05:30:00","JBK5+Murinda","DALKOT","MULIA + NURAMA",4445,"DEXTRAN","CDD",16.74
"150710006","07/10/2015","05:30:00","JBK5+Murinda","DALKOT","DINAMIKA + MERPATI",4445,"DEXTRAN","CDD",16.74
"150710014","07/10/2015","09:00:00","JBK5+Murinda","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",2972,"TUPPERWARE","CDD",14.33
"150710015","07/10/2015","09:00:00","JBK5+Murinda","DALKOT","BOGOR - MANDALARAYA PILAR SAKTI, PT",2972,"TUPPERWARE","CDD",9.60
