"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150528001","05/27/2015","18:00:00","Murinda+JBK5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",16.74
"150528002","05/27/2015","18:00:00","Murinda","LUKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150528003","05/27/2015","18:00:00","Murinda","LUKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150528004","05/27/2015","19:00:00","JABABEKA 5","LUKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150528005","05/27/2015","19:00:00","JABABEKA 5","LUKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150528021","05/28/2015","09:30:00","JABABEKA 5","LUKOT","SURABAYA",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"150528033","05/28/2015","05:30:00","JABABEKA 5","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"150528036","05/28/2015","05:30:00","JABABEKA 5","DALKOT","PASAR MINGGU - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150528037","05/28/2015","05:30:00","JABABEKA 5","DALKOT","PASAR MINGGU - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150528038","05/28/2015","05:30:00","JABABEKA 5","DALKOT","PASAR MINGGU - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
