"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"131224005","12/23/2013","20:00:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",4445,"DEXTRAN","CDD",19.74
