"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140703017","07/02/2014","18:30:00","JABABEKA 5","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4445,"DEXTRAN","CDD",17.74
"140702033","07/02/2014","12:30:00","JABABEKA 5","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702034","07/02/2014","12:30:00","Murinda","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702035","07/02/2014","09:30:00","Murinda+JBK5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702036","07/02/2014","09:30:00","JBK5+Murinda","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702038","07/02/2014","09:30:00","Murinda","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702039","07/02/2014","09:30:00","JBK5+Murinda","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702040","07/02/2014","09:30:00","Murinda","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702042","07/02/2014","09:30:00","Murinda","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702043","07/02/2014","09:30:00","Murinda","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702044","07/02/2014","09:30:00","JBK5+Murinda","LUKOT","Sleman - INDOVIMA SENTOSA MANDIRI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702046","07/02/2014","09:30:00","Murinda+JBK5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702048","07/02/2014","09:30:00","Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140702060","07/02/2014","15:20:00","SURABAYA","DALKOT","MARGO PANGESTU PERKASA (MALANG)",2199,"NUGRAHA SENTOSA","CDD",17.74
"140702061","07/02/2014","15:20:00","SURABAYA","DALKOT","MARGO PANGESTU PERKASA (MALANG)",2199,"NUGRAHA SENTOSA","CDD",17.74
"140702062","07/02/2014","15:20:00","SURABAYA","DALKOT","BINA SUKSES BERSAMA ( KEDIRI)",2199,"NUGRAHA SENTOSA","CDD",17.74
"140703001","07/02/2014","15:30:00","Murinda","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140703002","07/02/2014","15:30:00","Murinda+JBK5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140703003","07/02/2014","15:30:00","Murinda","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140703004","07/02/2014","15:30:00","Murinda","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140703006","07/02/2014","16:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140703007","07/02/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140703008","07/02/2014","16:00:00","JABABEKA 5","LUKOT","VIA UDARA",11,"FIRST LOGISTIC","CDD",17.74
"140702063","07/02/2014","16:30:00","MEDAN","LUKOT","BUMI  + BUNDO + TRIARGA",1952,"ABS RAYA, CV","CDD",17.74
"140703018","07/02/2014","18:30:00","JABABEKA 5","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4445,"DEXTRAN","CDD",17.74
"140703019","07/02/2014","19:30:00","JABABEKA 5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",17.74
"140703020","07/02/2014","19:30:00","JABABEKA 5","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",17.74
"140703021","07/02/2014","18:30:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",17.74
