"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140404041","04/04/2014","16:00:00","Murinda+JBK5","LUKOT","Lampung - ORCHID BINTANG TAPIS, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
"140404042","04/04/2014","16:00:00","Murinda+JBK5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
"140404043","04/04/2014","16:00:00","Murinda+JBK5","LUKOT","Jambi - NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","FUSO",39.00
"140404045","04/04/2014","16:00:00","JABABEKA 5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","FUSO",39.00
"140404047","04/04/2014","19:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140404048","04/04/2014","19:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140404049","04/04/2014","21:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140404050","04/04/2014","21:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140404051","04/04/2014","21:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140404060","04/04/2014","16:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4445,"DEXTRAN","CDD",17.74
"140404022","04/04/2014","16:00:00","JBK5+Murinda","LUKOT","Sumedang - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","PICKUP",5.76
"140404024","04/04/2014","16:00:00","JABABEKA 5","LUKOT","Purwokerto,Cilacap - MULYO + PUTRI",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140404025","04/04/2014","16:00:00","Murinda","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140404026","04/04/2014","16:00:00","Murinda","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140404027","04/04/2014","16:00:00","Murinda","LUKOT","Purwokerto - MULYO DITO PANGESTU, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
