"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140401029","04/01/2014","08:00:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401030","04/01/2014","08:00:00","JBK5+Murinda","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401031","04/01/2014","08:00:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401033","04/01/2014","09:00:00","JBK5+Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401036","04/01/2014","08:00:00","Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401037","04/01/2014","09:00:00","JABABEKA 5","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",4445,"DEXTRAN","CDD",17.74
"140401046","04/01/2014","10:00:00","JBK5+Murinda","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401001","04/01/2014","08:00:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",7,"UBJ LOGISTICS, PT","CDD LONG",28.68
"140401002","04/01/2014","08:00:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",7,"UBJ LOGISTICS, PT","CDD LONG",28.68
"140401003","04/01/2014","08:00:00","JABABEKA 5","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",7,"UBJ LOGISTICS, PT","CDD LONG",28.68
"140401019","04/01/2014","10:00:00","JABABEKA 5","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140401021","04/01/2014","10:00:00","JABABEKA 5","LUKOT","Yogya,Sleman - SENTOSA + INDOVIMA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
