"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"131211027","12/11/2013","13:00:00","Murinda","DALKOT","Cikarang - INDRAPURI MITRA CIKARANG, PT",2972,"TUPPERWARE","CDD",19.74
"131211019","12/11/2013","10:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"131211021","12/11/2013","10:00:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"131211023","12/11/2013","13:00:00","JABABEKA 5","LUKOT","Medan",4642,"MITRA TOTAL PERSADA, PT","BUILT UP",52.00
"131211024","12/11/2013","11:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131211025","12/11/2013","11:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","PICKUP",5.76
"131211010","12/11/2013","13:00:00","JBK5+Murinda","LUKOT","Magelang,Solo - DEWISRI + BMK",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131211008","12/11/2013","11:00:00","JBK5+Murinda","LUKOT","Kudus,Semarang - TIARA + INDRAKINARYA",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131211013","12/11/2013","10:00:00","JBK5+Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131211026","12/11/2013","13:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
