"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150216024","02/16/2015","19:00:00","JABABEKA 5","LUKOT","VIA UDARA",5119,"FIRST LOGISTICS","CDD",16.74
"150217001","02/16/2015","18:30:00","Murinda+JBK5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",16.74
"150217002","02/16/2015","20:00:00","JBK5+Murinda","DALKOT","CIMONE - PERSADA TIARA DINAMIKA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150217003","02/16/2015","20:30:00","JBK5+Murinda","DALKOT","BOGOR - MANDALARAYA PILAR SAKTI, PT",5002,"UBJ LOGISTICS, PT","CDD LONG",28.68
"150217004","02/16/2015","20:00:00","JBK5+Murinda","DALKOT","BINTARO - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150217005","02/16/2015","20:00:00","JBK5+Murinda","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150217006","02/16/2015","20:00:00","JBK5+Murinda","DALKOT","MANGGA DUA - PIJAR GRAHA CEMERLANG, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150217007","02/16/2015","20:00:00","JBK5+Murinda","DALKOT","TANGERANG - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150217008","02/16/2015","21:00:00","JBK5+Murinda","DALKOT","PASAR MINGGU - ALIF ROSE, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150217009","02/16/2015","21:00:00","JBK5+Murinda","DALKOT","SRENGSENG - MERPATI PANCARAN KINASIH, PT",4445,"DEXTRAN","CDD",16.74
"150217010","02/16/2015","21:00:00","JBK5+Murinda","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150217023","02/17/2015","09:30:00","JBK5+Murinda","LUKOT","MAGELANG - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150217029","02/17/2015","09:30:00","Murinda","DALKOT","SAGITA+MANUNGGAL",2972,"TUPPERWARE","CDD",16.74
