"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"141009014","10/09/2014","07:30:00","Murinda","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"141009015","10/09/2014","07:30:00","Murinda","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"141009024","10/09/2014","09:30:00","JBK5+Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"141009026","10/09/2014","09:30:00","JBK5+Murinda","LUKOT","Lampung - ORCHID BINTANG TAPIS, PT",177,"BINTANG EXPRESS, CV","CDD",16.74
"141009027","10/09/2014","09:30:00","JABABEKA 5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"141009028","10/09/2014","09:30:00","JBK5+Murinda","LUKOT","TRISHA + CAHAYA",177,"BINTANG EXPRESS, CV","CDD",16.74
"141009029","10/09/2014","09:30:00","JBK5+Murinda","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141009036","10/09/2014","09:30:00","JBK5+Murinda","DALKOT","NURAMA+ANDIRA",2972,"TUPPERWARE","CDD",16.74
"141009037","10/09/2014","09:30:00","SURABAYA","DALKOT","ALAMANDA DELTA SURYA & VINIVICI PRIMA LESTARI",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"141009038","10/09/2014","09:00:00","JBK5+Murinda","DALKOT","PIJAR + PRIMA",2972,"TUPPERWARE","CDD",16.74
"141009039","10/09/2014","09:00:00","Murinda","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",2972,"TUPPERWARE","CDD",16.74
"141009040","10/09/2014","09:00:00","Murinda","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",2972,"TUPPERWARE","CDD",16.74
"141009042","10/09/2014","11:10:00","SURABAYA","DALKOT","VINIVICI PRIMA LESTARI",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"141009041","10/09/2014","10:30:00","SURABAYA","DALKOT","ASTA KENCANA CEMERLANG",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
