"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140207024","02/07/2014","09:00:00","JBK5+Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140207027","02/07/2014","09:00:00","JABABEKA 5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140207069","02/07/2014","10:00:00","JABABEKA 5","LUKOT","Hotel Aston Cihampelas - Bandung",4445,"DEXTRAN","PICKUP",5.76
"140207030","02/07/2014","09:00:00","JABABEKA 5","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140207044","02/07/2014","09:00:00","JBK5+Murinda","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140207052","02/07/2014","14:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140207053","02/07/2014","14:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140207070","02/07/2014","10:00:00","JBK5+Murinda","DALKOT","HASTA + NURAMA",2972,"TUPPERWARE","CDD",9.60
"140207073","02/07/2014","14:00:00","Murinda","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",17.74
"140207071","02/07/2014","10:00:00","JBK5+Murinda","DALKOT","PUTRA + ,MANUNGGAL + LIMAX",2972,"TUPPERWARE","CDD",17.74
"140207072","02/07/2014","14:00:00","Murinda","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",17.74
