"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"131127012","11/27/2013","14:00:00","JABABEKA 5","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","FUSO",39.00
"131127013","11/27/2013","14:00:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127014","11/27/2013","14:00:00","JABABEKA 5","LUKOT","Medan",307,"JAPALINDO","CONT '40",67.00
"131127015","11/27/2013","14:00:00","JABABEKA 5","LUKOT","Medan",307,"JAPALINDO","CONT '40",67.00
"131127017","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4445,"DEXTRAN","CDD",19.74
"131127018","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",19.74
"131127019","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",4445,"DEXTRAN","CDD",19.74
"131127020","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4445,"DEXTRAN","CDD",19.74
"131127021","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127022","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127023","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127024","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127025","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Ciputat - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127026","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Ciputat - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127027","11/27/2013","19:00:00","JABABEKA 5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",19.74
"131127028","11/27/2013","19:00:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131126035","11/27/2013","10:00:00","JBK5+Murinda","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131126037","11/27/2013","13:00:00","JBK5+Murinda","LUKOT","Yogya - SENTOSA AGUNG SURYATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",19.74
"131127008","11/27/2013","13:00:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"131127009","11/27/2013","13:00:00","JABABEKA 5","LUKOT","Medan",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"131127011","11/27/2013","13:30:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",19.74
"131127030","11/27/2013","20:00:00","JBK5+Murinda","DALKOT","Ciputat - ANDIRA WANODYA CITRA, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"131127036","11/27/2013","19:30:00","JABABEKA 5","LUKOT","EXPORT MALAYSIA",15,"KAZHA","CONT '40",67.00
"131127037","11/27/2013","19:30:00","JABABEKA 5","LUKOT","EXPORT MALAYSIA",15,"KAZHA","CONT '40",67.00
