"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140620024","06/19/2014","18:30:00","JBK5+Murinda","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620025","06/19/2014","18:30:00","JBK5+Murinda","LUKOT","BANTEN + WIDHITA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140619014","06/19/2014","09:30:00","Murinda+JBK5","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140619015","06/19/2014","09:30:00","Murinda+JBK5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","HITUNGAN KARTON",
"140619016","06/19/2014","09:30:00","Murinda+JBK5","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140619019","06/19/2014","08:30:00","JBK5+Murinda","LUKOT","Medan",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"140619027","06/19/2014","14:00:00","JABABEKA 5","LUKOT","TUPPERWARE KOREA",15,"KAZHA","CONT '20",33.00
"140619028","06/19/2014","10:30:00","SURABAYA","DALKOT","VINIVICI",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140619029","06/19/2014","12:00:00","SURABAYA","DALKOT","ASTA+ALAMANDA",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140620001","06/19/2014","15:00:00","Murinda+JBK5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140619031","06/19/2014","15:00:00","SURABAYA","DALKOT","KEDIRI ( BINA)",2199,"NUGRAHA SENTOSA","CDD",17.74
"140620003","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","LIMAX + MAHARDIKA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620004","06/19/2014","18:30:00","JBK5+Murinda","DALKOT","MANDALARAYA + MANUNGGAL",10,"KORIN LOGISTICS, PT","CDD",17.74
"140620005","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","Cibubur - SAGITA YORI KENCANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620006","06/19/2014","18:30:00","JBK5+Murinda","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140620007","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140620008","06/19/2014","16:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620009","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","PRIMA + PIJAR",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620010","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","ALIF + PUTRA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620011","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","Cikarang - INDRAPURI MITRA CIKARANG, PT",4445,"DEXTRAN","CDD",17.74
"140620012","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","PICKUP",5.76
"140620013","06/19/2014","16:30:00","JBK5+Murinda","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4445,"DEXTRAN","CDD",17.74
"140620014","06/19/2014","18:30:00","JBK5+Murinda","DALKOT","Kebun jeruk - MERPATI PANCARAN KINASIH, PT",10,"KORIN LOGISTICS, PT","CDD",17.74
"140620015","06/19/2014","18:30:00","JBK5+Murinda","DALKOT","NURAMA + ANDIRA",10,"KORIN LOGISTICS, PT","CDD",17.74
"140620017","06/20/2014","05:00:00","JABABEKA 5","DALKOT","ANCOL",2972,"TUPPERWARE","CDD",17.74
"140620018","06/20/2014","05:00:00","JABABEKA 5","DALKOT","ANCOL",2972,"TUPPERWARE","CDD",17.22
"140620019","06/20/2014","05:00:00","JBK5+Murinda","DALKOT","Pontianak - ALFA GEMA KHATULISTIWA JAYA, PT",2972,"TUPPERWARE","CDD",4.62
