"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150704003","07/03/2015","20:00:00","Murinda+JBK5","DALKOT","CIKARANG - INDRAPURI MITRA CIKARANG, PT",4445,"DEXTRAN","CDD",16.74
"150704004","07/03/2015","20:00:00","Murinda+JBK5","DALKOT","BOGOR - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",16.74
"150704005","07/03/2015","20:00:00","Murinda+JBK5","DALKOT","KELAPA GADING - PRIMA MEGAH LESTARI, PT",4445,"DEXTRAN","CDD",16.74
"150704008","07/03/2015","20:00:00","Murinda+JBK5","LUKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150704023","07/04/2015","07:30:00","Murinda","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704024","07/04/2015","07:30:00","Murinda","DALKOT","SRENGSENG - MERPATI PANCARAN KINASIH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704027","07/04/2015","10:30:00","Murinda","DALKOT","BOGOR - MANUNGGAL RAYA TIMUR PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704035","07/04/2015","10:30:00","JABABEKA 5","DALKOT","BEKASI - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEXTRAN","CDD",16.74
"150704036","07/04/2015","10:30:00","Murinda","DALKOT","BEKASI - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEXTRAN","CDD",16.74
"150704037","07/04/2015","10:30:00","JABABEKA 5","DALKOT","PASAR MINGGU - ALIF ROSE, PT",4445,"DEXTRAN","PICKUP",5.76
"150704039","07/04/2015","07:30:00","Murinda","DALKOT","CIPUTAT - ANDIRA WANODYA CITRA, PT",4445,"DEXTRAN","CDD",16.74
"150704052","07/04/2015","09:30:00","Murinda+JBK5","LUKOT","NUSA + NUSA AGM",2881,"PT PPS CARGO","FUSO",39.00
"150704062","07/04/2015","14:30:00","JABABEKA 5","LUKOT","BAHANA + MEDAN",4642,"MITRA TOTAL PERSADA, PT","BUILT UP",52.00
"150704069","07/04/2015","12:30:00","JABABEKA 5","LUKOT","LAMPUNG - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704072","07/04/2015","12:30:00","Murinda+JBK5","LUKOT","KUDUS - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704073","07/04/2015","12:30:00","JABABEKA 5","LUKOT","KUDUS - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704076","07/04/2015","12:30:00","JBK5+Murinda","LUKOT","SEMARANG - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704082","07/04/2015","12:30:00","JBK5+Murinda","LUKOT","MAGELANG - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150704092","07/04/2015","09:00:00","JABABEKA 5","DALKOT","CIBUBUR - SAGITA YORI KENCANA, PT",4445,"DEXTRAN","CDD",16.74
