"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140615012","06/16/2014","14:30:00","JABABEKA 5","LUKOT","Banten - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140615013","06/16/2014","09:30:00","Murinda+JBK5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140615014","06/16/2014","09:30:00","Murinda+JBK5","LUKOT","DEWISRI + INDOVIMA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140615018","06/16/2014","14:30:00","JABABEKA 5","LUKOT","KALYANA (KLATEN) + BUMI + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","HITUNGAN KARTON",
"140615019","06/16/2014","14:30:00","JABABEKA 5","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","HITUNGAN KARTON",
"140615020","06/16/2014","14:30:00","JABABEKA 5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140615021","06/16/2014","09:30:00","Murinda+JBK5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
"140615022","06/16/2014","09:30:00","Murinda+JBK5","LUKOT","ORCHID + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140616001","06/16/2014","10:00:00","SURABAYA","DALKOT","SARANA",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140616006","06/16/2014","11:00:00","SURABAYA","DALKOT","VINIVICI",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140616002","06/16/2014","13:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140616003","06/16/2014","13:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140616013","06/16/2014","13:30:00","JABABEKA 5","LUKOT","Palembang - CAHAYA PUTRI SELATAN, PT",177,"BINTANG EXPRESS, CV","CDD",17.74
