"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140827025","08/27/2014","07:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140827026","08/27/2014","09:30:00","JABABEKA 5","LUKOT","Medan",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140827010","08/27/2014","07:30:00","Murinda","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140827011","08/27/2014","07:30:00","Murinda","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140827013","08/27/2014","07:30:00","Murinda","DALKOT","Bekasi - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEXTRAN","PICKUP",5.76
"140827014","08/27/2014","07:30:00","Murinda","DALKOT","Cibubur - SAGITA YORI KENCANA, PT",4445,"DEXTRAN","CDD",16.74
"140827015","08/27/2014","07:30:00","Murinda","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",4445,"DEXTRAN","CDD",16.74
"140827016","08/27/2014","07:30:00","Murinda","DALKOT","Bogor - MANUNGGAL RAYA TIMUR PERKASA, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",16.74
"140827032","08/27/2014","09:30:00","JABABEKA 5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140827033","08/27/2014","09:30:00","JABABEKA 5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140827034","08/27/2014","09:30:00","JABABEKA 5","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"140827044","08/27/2014","07:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140827045","08/27/2014","07:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140827046","08/27/2014","07:30:00","JBK5+Murinda","LUKOT","Surabaya",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"140827048","08/27/2014","10:00:00","SURABAYA","DALKOT","VINIVICI PRIMA LESTARI",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"140827049","08/27/2014","10:00:00","SURABAYA","DALKOT","ALAMANDA DELTA SURYA",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"140827050","08/27/2014","09:00:00","Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",2972,"TUPPERWARE","CDD",16.74
"140827051","08/27/2014","10:50:00","SURABAYA","DALKOT","ASTA KENCANA",1954,"SAPTA PRIMA PERKASA, PT","CDD",16.74
"140827052","08/27/2014","11:00:00","MEDAN","DALKOT","MUTIARA BUMI TAMBUSAI",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"140827053","08/27/2014","11:00:00","MEDAN","DALKOT","MULANI PANCA GEMPITA",324,"LAMLO JAYA","CDD",16.74
