"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140526066","05/26/2014","10:00:00","JBK5+Murinda","DALKOT","Cipinang - ARLIA HARAPAN KENCANA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140526071","05/26/2014","14:30:00","JABABEKA 5","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",4445,"DEXTRAN","CDD",17.74
"140527001","05/26/2014","16:30:00","Murinda+JBK5","DALKOT","Bekasi - MAHARDIKA ARTHA FORTUNA, PT",4445,"DEXTRAN","CDD",17.74
"140526072","05/26/2014","16:30:00","JABABEKA 5","LUKOT","SUMEDANG - MANDALARAYA PILAR SAKTI, PT",4445,"DEXTRAN","CDD",17.74
"140526073","05/26/2014","16:00:00","Murinda","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","PICKUP",5.76
"140527002","05/26/2014","16:00:00","Murinda+JBK5","DALKOT","Bogor - MANUNGGAL RAYA TIMUR PERKASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140527003","05/26/2014","16:00:00","Murinda+JBK5","DALKOT","Kelapa gading - PRIMA MEGAH LESTARI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140527004","05/26/2014","18:30:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4445,"DEXTRAN","CDD",17.74
"140527005","05/26/2014","18:30:00","JABABEKA 5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",4445,"DEXTRAN","CDD",17.74
"140528005","05/28/2014","07:30:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",10,"KORIN LOGISTICS, PT","CDD",17.74
"140528006","05/28/2014","07:30:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",10,"KORIN LOGISTICS, PT","CDD",17.74
"140528007","05/28/2014","07:30:00","JBK5+Murinda","DALKOT","Depok - PUTRA ANDITYA PERKASA, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140528008","05/28/2014","07:30:00","JABABEKA 5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140528009","05/28/2014","07:30:00","JBK5+Murinda","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140526011","05/26/2014","12:00:00","Murinda","LUKOT","Cilacap - PUTRI DINAMIKA JAYA, PT",5000,"GEUNTHA CITRA UTAMA, PT","CDD",17.74
"140526012","05/26/2014","12:00:00","Murinda+JBK5","LUKOT","Kudus - TIARA KINARYA SAKTI, PT",5000,"GEUNTHA CITRA UTAMA, PT","CDD",17.74
"140526013","05/26/2014","12:00:00","Murinda+JBK5","LUKOT","Magelang - DEWISRI PRATHAMA MUKHYASA, PT",5000,"GEUNTHA CITRA UTAMA, PT","CDD",17.74
