"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150420001","04/20/2015","07:30:00","Murinda+JBK5","DALKOT","KARAWANG - MITRA SATYA ANUGRAH, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150420002","04/20/2015","09:30:00","JBK5+Murinda","LUKOT","CAHAYA + CAHAYA AGM + NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","FUSO",39.00
"150420004","04/20/2015","09:30:00","Murinda+JBK5","LUKOT","TIARA + KALYANA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150420005","04/20/2015","09:30:00","Murinda+JBK5","LUKOT","MAGELANG - DEWISRI PRATHAMA MUKHYASA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150420006","04/20/2015","09:30:00","Murinda+JBK5","LUKOT","INDOVIMA + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150420007","04/20/2015","09:30:00","Murinda","LUKOT","SURABAYA",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"150420008","04/20/2015","09:30:00","Murinda","LUKOT","SURABAYA",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"150420009","04/20/2015","09:30:00","JABABEKA 5","DALKOT","MEDAN",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150420010","04/20/2015","09:30:00","JABABEKA 5","DALKOT","MEDAN",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"150420011","04/20/2015","07:30:00","JABABEKA 5","LUKOT","SURABAYA",4445,"DEXTRAN","WINGS BOX",45.00
"150420012","04/20/2015","07:30:00","JABABEKA 5","LUKOT","SURABAYA",4445,"DEXTRAN","WINGS BOX",45.00
"150420013","04/20/2015","07:30:00","JABABEKA 5","LUKOT","SURABAYA",5,"BINTANG SAMUDRA RAYA, PT","WINGS BOX",45.00
"150420014","04/20/2015","07:30:00","JABABEKA 5","LUKOT","SURABAYA",5,"BINTANG SAMUDRA RAYA, PT","WINGS BOX",45.00
"150420018","04/20/2015","09:00:00","JBK5+Murinda","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",2972,"TUPPERWARE","CDD",16.74
"150420019","04/20/2015","09:00:00","JBK5+Murinda","DALKOT","PONTIANAK - NUSA MEGAH CEMERLANG, PT",2972,"TUPPERWARE","CDD",16.74
