"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150731002","07/30/2015","18:00:00","Murinda+JBK5","DALKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150731005","07/30/2015","18:00:00","Murinda","DALKOT","CIMONE - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"150731006","07/30/2015","18:00:00","Murinda+JBK5","DALKOT","CIMONE - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"150731007","07/30/2015","18:00:00","Murinda+JBK5","DALKOT","BOGOR - MANDALARAYA PILAR SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150731008","07/30/2015","18:00:00","Murinda+JBK5","DALKOT","BINTARO - MULIA DINAMIKA SWAKARSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150731011","07/30/2015","20:00:00","JBK5+Murinda","DALKOT","TANGERANG - HASTA HUSNUL KHOTIMAH, PT",4445,"DEXTRAN","CDD",16.74
"150731012","07/30/2015","20:00:00","JABABEKA 5","DALKOT","BEKASI - LIMAX KALEBORAH MARIFAT, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150731013","07/30/2015","20:00:00","JBK5+Murinda","DALKOT","DEPOK - PUTRA ANDITYA PERKASA, PT",5117,"TOTAL LOGISTICS INDONESIA,PT","CDD",16.74
"150731014","07/30/2015","20:00:00","JABABEKA 5","LUKOT","BANDUNG - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"150731015","07/30/2015","20:00:00","JBK5+Murinda","DALKOT","MAHARDIKA + MANUNGGAL",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
