"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140710038","07/10/2014","12:30:00","Murinda","LUKOT","Semarang - KALYANA BENTANG SENTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710039","07/10/2014","09:30:00","JBK5+Murinda","LUKOT","INDOVIMA + SENTOSA",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710040","07/10/2014","09:30:00","JBK5+Murinda","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710041","07/10/2014","09:30:00","Murinda","LUKOT","Solo - BUMI MANUNGGAL KHARISMA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710044","07/10/2014","09:30:00","JBK5+Murinda","LUKOT","Lampung - TAPIS EKA MODERN, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710061","07/10/2014","13:00:00","Murinda","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710062","07/10/2014","14:00:00","SURABAYA","DALKOT","MARGO PANGESTU PERKASA (MALANG)",2199,"NUGRAHA SENTOSA","CDD",17.74
"140711001","07/10/2014","15:30:00","Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711002","07/10/2014","15:30:00","Murinda+JBK5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711003","07/10/2014","15:30:00","Murinda+JBK5","DALKOT","Cikarang - INDRAPURI MITRA CIKARANG, PT",4445,"DEXTRAN","CDD",17.74
"140711004","07/10/2014","15:30:00","Murinda+JBK5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140711005","07/10/2014","15:30:00","Murinda+JBK5","DALKOT","HASTA + HASTA (AGM)",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140710063","07/10/2014","16:00:00","JABABEKA 5","LUKOT","TUPPERWARE JAPAN",15,"KAZHA","CONT '20",33.00
"140710064","07/10/2014","16:00:00","JABABEKA 5","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","CDD",17.74
"140711007","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711008","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711009","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711010","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711011","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711012","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",17.74
"140711013","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Bekasi - LIMAX KALEBORAH MARIFAT, PT",4445,"DEXTRAN","CDD",17.74
"140711014","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140711015","07/10/2014","18:30:00","JABABEKA 5","DALKOT","Bogor - MANDALARAYA PILAR SAKTI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140711016","07/10/2014","18:30:00","JABABEKA 5","DALKOT","HASTA + HASTA (AGM)",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"140710046","07/10/2014","08:30:00","Murinda+JBK5","LUKOT","Medan",4642,"MITRA TOTAL PERSADA, PT","WINGS BOX",45.00
"140710054","07/10/2014","10:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140711017","07/10/2014","18:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140710016","07/10/2014","09:30:00","Murinda+JBK5","LUKOT","NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
