"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"141211001","12/10/2014","15:30:00","Murinda+JBK5","DALKOT","Tangerang - HASTA HUSNUL KHOTIMAH, PT",5117,"KORIN LOGISTICS INDONESIA,PT","CDD",16.74
"141211002","12/10/2014","15:30:00","Murinda+JBK5","DALKOT","Mangga dua - PIJAR GRAHA CEMERLANG, PT",5117,"KORIN LOGISTICS INDONESIA,PT","CDD",16.74
"141211004","12/10/2014","15:30:00","Murinda+JBK5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141211005","12/10/2014","15:30:00","Murinda+JBK5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141211006","12/10/2014","15:30:00","Murinda+JBK5","DALKOT","Cimone - PERSADA TIARA DINAMIKA, PT",4445,"DEXTRAN","CDD",16.74
"141211007","12/10/2014","15:30:00","Murinda+JBK5","DALKOT","Bintaro - MULIA DINAMIKA SWAKARSA, PT",4445,"DEXTRAN","CDD",16.74
"141211008","12/10/2014","15:30:00","Murinda+JBK5",,"Serpong - NURAMA SEJAHTERA, PT",4445,"DEXTRAN","CDD",16.74
"141211009","12/10/2014","16:30:00","Murinda+JBK5","DALKOT","Pasar Minggu - ALIF ROSE, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141211010","12/10/2014","16:30:00","Murinda+JBK5","LUKOT","FAJAR AGM - GARUT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"141211011","12/10/2014","16:30:00","JABABEKA 5","LUKOT","Bandung - FAJAR PUNCAK PRATAMA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"141211012","12/10/2014","18:30:00","JABABEKA 5","DALKOT","Kebun jeruk - DINAMIKA BINTANG KEJORA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
