"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"140620028","06/20/2014","14:30:00","JABABEKA 5","LUKOT","Pontianak - NUSA MEGAH CEMERLANG, PT",2881,"PT PPS CARGO","FUSO",39.00
"140620029","06/20/2014","09:30:00","Murinda+JBK5","LUKOT","ORCHID + CAHAYA + NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",17.74
"140620030","06/20/2014","09:30:00","Murinda+JBK5","LUKOT","Pangkal pinang - BINTANG EKA MANDIRI, PT",371,"PUTRA BANGKA EXPRESS, PT","HITUNGAN KARTON",
"140620031","06/20/2014","09:30:00","Murinda+JBK5","LUKOT","PUTRI + MULYO",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620032","06/20/2014","09:30:00","Murinda+JBK5","LUKOT","Semarang - INDRAKINARYA MUGISANTOSA, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",17.74
"140620037","06/20/2014","14:30:00","JABABEKA 5","LUKOT","Bengkulu - MALAHO BANGKAHULU PERDANA, PT",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"140620002","06/20/2014","08:30:00","Murinda+JBK5","LUKOT","GEMPITA - TANJUNG PINANG",3,"LANCAR ABADI","CDD",17.74
"140620016","06/20/2014","07:30:00","Murinda","DALKOT","Karawang - MITRA SATYA ANUGRAH, PT",371,"PUTRA BANGKA EXPRESS, PT","CDD",17.74
"140620041","06/20/2014","15:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140620046","06/20/2014","14:30:00","SURABAYA","DALKOT","ADICITRA",2199,"NUGRAHA SENTOSA","CDD",17.74
"140620042","06/20/2014","15:30:00","JABABEKA 5","LUKOT","Surabaya",4445,"DEXTRAN","WINGS BOX",45.00
"140620043","06/20/2014","10:00:00","JABABEKA 5","LUKOT","GEMPITA - TANJUNG PINANG",3,"LANCAR ABADI","CDD",17.74
"140620044","06/20/2014","11:30:00","SURABAYA","DALKOT","ALAMANDA + VINIVICI",1954,"SAPTA PRIMA PERKASA, PT","CDD",17.74
"140620045","06/20/2014","15:00:00","Murinda","DALKOT","DINAMIKA + PUTRA",2972,"TUPPERWARE","CDD",17.74
