"BarCode_No","Schedule_Date","Time","WH","DB_Type","Destination","SLCARS","Expedition_Name","Fleet_Type","Fleet_CBM"
"150723006","07/23/2015","12:30:00","Murinda","LUKOT","JAMBI - TRISHA ARI NUGRAHA, PT",177,"BINTANG EXPRESS, CV","FUSO",39.00
"150723030","07/23/2015","14:30:00","JABABEKA 5","LUKOT","BANTEN - BANTEN ANUGRAH ABADI, PT",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150723031","07/23/2015","14:30:00","JABABEKA 5","LUKOT","BANTEN + WIDHITA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150724003","07/24/2015","05:30:00","JBK5+Murinda","DALKOT","LIMAX + SAGITA",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150724009","07/23/2015","20:00:00","JBK5+Murinda","DALKOT","CIPINANG - ARLIA HARAPAN KENCANA, PT",4445,"DEXTRAN","CDD",16.74
"150724010","07/23/2015","20:00:00","JBK5+Murinda","DALKOT","KARAWANG - MITRA SATYA ANUGRAH, PT",4445,"DEXTRAN","CDD",16.74
"150724012","07/23/2015","20:00:00","JBK5+Murinda","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",16.74
"150724013","07/24/2015","07:30:00","Murinda","DALKOT","KEBUN JERUK - DINAMIKA BINTANG KEJORA, PT",4445,"DEXTRAN","CDD",16.74
"150724014","07/23/2015","20:00:00","JBK5+Murinda","DALKOT","TANGERANG - HASTA HUSNUL KHOTIMAH, PT",4445,"DEXTRAN","CDD",16.74
"150724016","07/24/2015","09:30:00","JBK5+Murinda","LUKOT","ORCHID + CAHAYA + CAHAYA AGM + NAZILA + TRISHA",177,"BINTANG EXPRESS, CV","CDD",16.74
"150724021","07/24/2015","12:30:00","Murinda+JBK5","LUKOT","CIANJUR - MANDALARAYA PILAR SAKTI, PT(AGM NENTY)  ",4642,"MITRA TOTAL PERSADA, PT","PICKUP",5.76
"150724022","07/24/2015","12:30:00","Murinda+JBK5","LUKOT","GARUT - FAJAR PUNCAK PRATAMA, PT (AGM TATI R)   ",4642,"MITRA TOTAL PERSADA, PT","CDD",16.74
"150724033","07/24/2015","12:30:00","JABABEKA 5","LUKOT","MEDAN",133,"DIVISI ARMADA PINTUSONA","BUILT UP",52.00
"150724034","07/24/2015","09:30:00","Murinda","LUKOT","MEDAN",4642,"MITRA TOTAL PERSADA, PT","FUSO",39.00
"150724045","07/24/2015","09:00:00","JBK5+Murinda","DALKOT","ALIF + PUTRA",2972,"TUPPERWARE","CDD",16.74
